fold,epoch,train_loss,train_eval_loss,val_loss,train_active_rank_weight,train_active_hard_negative_weight,train_active_ssc_negative_weight,train_auroc,train_auprc,train_accuracy,train_sensitivity,train_specificity,train_f1,train_tp,train_tn,train_fp,train_fn,train_loss_cls,train_loss_cls_raw,train_loss_cls_biomarker,train_loss_biomarker_aux,train_loss_biomarker_aux_ssc,train_loss_biomarker_aux_vdj,train_loss_rank,train_loss_hard_neg,train_loss_ssc_neg,train_eval_loss_cls,train_eval_loss_cls_raw,train_eval_loss_cls_biomarker,train_eval_loss_biomarker_aux,train_eval_loss_biomarker_aux_ssc,train_eval_loss_biomarker_aux_vdj,train_eval_loss_rank,train_eval_loss_hard_neg,train_eval_loss_ssc_neg,val_auroc,val_auprc,val_accuracy,val_sensitivity,val_specificity,val_f1,val_tp,val_tn,val_fp,val_fn,val_loss_cls,val_loss_cls_raw,val_loss_cls_biomarker,val_loss_biomarker_aux,val_loss_biomarker_aux_ssc,val_loss_biomarker_aux_vdj,val_loss_rank,val_loss_hard_neg,val_loss_ssc_neg
3,1,0.3077693358063698,0.2853265628218651,0.3282405138015747,0.0,0.0,0.0,0.7391304347826086,0.6334744268077601,0.28125,1.0,0.0,0.43902439024390244,9.0,0.0,23.0,0.0,0.22257940843701363,0.0,0.0,0.42594965547323227,0.42195316404104233,0.429946132004261,0.0,0.0,0.0,0.2026074305176735,0.0,0.0,0.41359562426805496,0.4153325781226158,0.4118586778640747,0.0,0.0,0.0,0.5,0.39285714285714285,0.25,1.0,0.0,0.4,2.0,0.0,6.0,0.0,0.21271488070487976,0.0,0.0,0.5776280760765076,0.45685216784477234,0.6984039545059204,0.0,0.0,0.0
3,2,0.30425748229026794,0.3132259473204613,0.3594019114971161,0.0,0.0,0.0,0.7971014492753623,0.6773595574959599,0.28125,1.0,0.0,0.43902439024390244,9.0,0.0,23.0,0.0,0.21289938688278198,0.0,0.0,0.45679043233394623,0.39461830258369446,0.5189625695347786,0.0,0.0,0.0,0.23153791949152946,0.0,0.0,0.40844015032052994,0.4062863811850548,0.4105939120054245,0.0,0.0,0.0,0.5,0.39285714285714285,0.25,1.0,0.0,0.4,2.0,0.0,6.0,0.0,0.24509978294372559,0.0,0.0,0.5715106725692749,0.44754743576049805,0.6954739689826965,0.0,0.0,0.0
3,3,0.276133269071579,0.3354855850338936,0.3855082094669342,0.0,0.0,0.0,0.8743961352657005,0.7589807852965748,0.28125,1.0,0.0,0.43902439024390244,9.0,0.0,23.0,0.0,0.2011047676205635,0.0,0.0,0.37514251470565796,0.3062142953276634,0.4440707266330719,0.0,0.0,0.0,0.2544337064027786,0.0,0.0,0.4052593484520912,0.4002801552414894,0.410238541662693,0.0,0.0,0.0,0.4166666666666667,0.375,0.25,1.0,0.0,0.4,2.0,0.0,6.0,0.0,0.27177557349205017,0.0,0.0,0.5686631798744202,0.44367656111717224,0.6936497688293457,0.0,0.0,0.0
3,4,0.31075166165828705,0.3222513943910599,0.37490129470825195,0.0,0.0,0.0,0.8985507246376812,0.7977573352573352,0.28125,1.0,0.0,0.43902439024390244,9.0,0.0,23.0,0.0,0.2399613857269287,0.0,0.0,0.3539513722062111,0.33490653336048126,0.3729962185025215,0.0,0.0,0.0,0.2416289635002613,0.0,0.0,0.40311214327812195,0.3973294496536255,0.4088948294520378,0.0,0.0,0.0,0.5,0.39285714285714285,0.25,1.0,0.0,0.4,2.0,0.0,6.0,0.0,0.2608572840690613,0.0,0.0,0.5702201128005981,0.4453173279762268,0.6951228976249695,0.0,0.0,0.0
3,5,0.2955360785126686,0.2935660555958748,0.34955060482025146,0.0,0.0,0.0,0.9227053140096618,0.8439264439264439,0.28125,1.0,0.0,0.43902439024390244,9.0,0.0,23.0,0.0,0.2064143717288971,0.0,0.0,0.44560854136943817,0.4337300434708595,0.457487054169178,0.0,0.0,0.0,0.213265061378479,0.0,0.0,0.4015049710869789,0.39669813960790634,0.4063118025660515,0.0,0.0,0.0,0.5,0.39285714285714285,0.25,1.0,0.0,0.4,2.0,0.0,6.0,0.0,0.23470520973205566,0.0,0.0,0.574226975440979,0.44945892691612244,0.6989949941635132,0.0,0.0,0.0
3,6,0.27747792750597,0.2758006751537323,0.33497846126556396,0.0,0.0,0.0,0.9178743961352657,0.8439814814814814,0.3125,1.0,0.043478260869565216,0.45000000000000007,9.0,1.0,22.0,0.0,0.19197307154536247,0.0,0.0,0.42752428352832794,0.4060065448284149,0.4490420073270798,0.0,0.0,0.0,0.1957007311284542,0.0,0.0,0.40049972385168076,0.3968642130494118,0.40413523465394974,0.0,0.0,0.0,0.41666666666666663,0.30952380952380953,0.25,1.0,0.0,0.4,2.0,0.0,6.0,0.0,0.2193196713924408,0.0,0.0,0.5782939195632935,0.4543600082397461,0.7022278308868408,0.0,0.0,0.0
3,7,0.2671644911170006,0.2599739767611027,0.32084161043167114,0.0,0.0,0.0,0.9082125603864735,0.8333994708994709,0.4375,1.0,0.21739130434782608,0.5,9.0,5.0,18.0,0.0,0.1825115904211998,0.0,0.0,0.4232645481824875,0.41461701691150665,0.4319120720028877,0.0,0.0,0.0,0.18027565255761147,0.0,0.0,0.39849161356687546,0.3947899043560028,0.4021933153271675,0.0,0.0,0.0,0.5,0.39285714285714285,0.375,1.0,0.16666666666666666,0.4444444444444445,2.0,1.0,5.0,0.0,0.20482343435287476,0.0,0.0,0.5800909399986267,0.4550207555294037,0.7051611542701721,0.0,0.0,0.0
3,8,0.269062340259552,0.25202903151512146,0.31521493196487427,0.0,0.0,0.0,0.9033816425120773,0.8297230003112357,0.59375,1.0,0.43478260869565216,0.5806451612903226,9.0,10.0,13.0,0.0,0.1804668940603733,0.0,0.0,0.4429772347211838,0.4604598805308342,0.42549458146095276,0.0,0.0,0.0,0.1728464514017105,0.0,0.0,0.39591289311647415,0.3917897418141365,0.4000360518693924,0.0,0.0,0.0,0.5,0.39285714285714285,0.25,0.5,0.16666666666666666,0.25,1.0,1.0,5.0,1.0,0.19901999831199646,0.0,0.0,0.5809746980667114,0.4555343985557556,0.7064149379730225,0.0,0.0,0.0
3,9,0.27025941759347916,0.24861358851194382,0.3154757022857666,0.0,0.0,0.0,0.9178743961352657,0.8495642701525055,0.59375,1.0,0.43478260869565216,0.5806451612903226,9.0,10.0,13.0,0.0,0.19807880744338036,0.0,0.0,0.3609030246734619,0.26539983227849007,0.45640621334314346,0.0,0.0,0.0,0.17000217735767365,0.0,0.0,0.39305704832077026,0.38821542263031006,0.39789868146181107,0.0,0.0,0.0,0.5,0.39285714285714285,0.25,0.5,0.16666666666666666,0.25,1.0,1.0,5.0,1.0,0.199295312166214,0.0,0.0,0.5809019804000854,0.4558143615722656,0.70598965883255,0.0,0.0,0.0
3,10,0.2500498965382576,0.24686216190457344,0.3163502812385559,0.0,0.0,0.0,0.9227053140096618,0.8614690320572673,0.53125,1.0,0.34782608695652173,0.5454545454545454,9.0,8.0,15.0,0.0,0.16733821481466293,0.0,0.0,0.41355838626623154,0.4126037433743477,0.4145130142569542,0.0,0.0,0.0,0.16884958371520042,0.0,0.0,0.3900628685951233,0.38411906361579895,0.39600668102502823,0.0,0.0,0.0,0.5,0.39285714285714285,0.375,1.0,0.16666666666666666,0.4444444444444445,2.0,1.0,5.0,0.0,0.20037350058555603,0.0,0.0,0.5798839330673218,0.4540943503379822,0.7056734561920166,0.0,0.0,0.0
