fold,ensemble_id,seed,epoch,train_loss,train_eval_loss,train_auroc,train_auprc,train_accuracy,train_sensitivity,train_specificity,train_f1,train_tp,train_tn,train_fp,train_fn
0,0,42,1,0.9373728334903717,0.8545427322387695,0.24637681159420288,0.20670231227893768,0.34375,0.3333333333333333,0.34782608695652173,0.2222222222222222,3.0,8.0,15.0,6.0
0,0,42,2,0.8522070348262787,0.8469028025865555,0.24637681159420288,0.20670231227893768,0.34375,0.3333333333333333,0.34782608695652173,0.2222222222222222,3.0,8.0,15.0,6.0
0,0,42,3,0.8844290226697922,0.8385646343231201,0.25603864734299514,0.20844523166891588,0.34375,0.3333333333333333,0.34782608695652173,0.2222222222222222,3.0,8.0,15.0,6.0
0,0,42,4,0.8327618539333344,0.8303681761026382,0.26086956521739124,0.2094516728927484,0.34375,0.3333333333333333,0.34782608695652173,0.2222222222222222,3.0,8.0,15.0,6.0
0,0,42,5,0.7801739126443863,0.8225962072610855,0.28019323671497587,0.21392262464630885,0.34375,0.3333333333333333,0.34782608695652173,0.2222222222222222,3.0,8.0,15.0,6.0
0,0,42,6,0.7935446947813034,0.8151237964630127,0.28985507246376807,0.21623623695992117,0.375,0.4444444444444444,0.34782608695652173,0.2857142857142857,4.0,8.0,15.0,5.0
0,0,42,7,0.7944090217351913,0.8075176775455475,0.30434782608695654,0.2197135174486959,0.375,0.4444444444444444,0.34782608695652173,0.2857142857142857,4.0,8.0,15.0,5.0
0,0,42,8,0.8185375183820724,0.8001066148281097,0.3188405797101449,0.22359853269336033,0.375,0.4444444444444444,0.34782608695652173,0.2857142857142857,4.0,8.0,15.0,5.0
0,0,42,9,0.8742229342460632,0.7927650809288025,0.3429951690821256,0.23041424784240877,0.40625,0.4444444444444444,0.391304347826087,0.2962962962962963,4.0,9.0,14.0,5.0
0,0,42,10,0.7607951909303665,0.7854031026363373,0.36714975845410625,0.23685303381698067,0.40625,0.4444444444444444,0.391304347826087,0.2962962962962963,4.0,9.0,14.0,5.0
0,0,42,11,0.8014599233865738,0.7782331854104996,0.3961352657004831,0.2465876494758272,0.4375,0.4444444444444444,0.43478260869565216,0.30769230769230765,4.0,10.0,13.0,5.0
0,0,42,12,0.7771192491054535,0.771323561668396,0.40096618357487923,0.24785387296427291,0.4375,0.4444444444444444,0.43478260869565216,0.30769230769230765,4.0,10.0,13.0,5.0
0,0,42,13,0.6911376863718033,0.7645247280597687,0.4106280193236715,0.2521545105982439,0.4375,0.4444444444444444,0.43478260869565216,0.30769230769230765,4.0,10.0,13.0,5.0
0,0,42,14,0.789763867855072,0.7578644007444382,0.43478260869565216,0.26171872194780094,0.4375,0.4444444444444444,0.43478260869565216,0.30769230769230765,4.0,10.0,13.0,5.0
0,0,42,15,0.761456623673439,0.7512020170688629,0.45893719806763283,0.27339371362279263,0.46875,0.5555555555555556,0.43478260869565216,0.3703703703703704,5.0,10.0,13.0,4.0
0,0,42,16,0.6705322265625,0.7443123161792755,0.4927536231884057,0.2873736614795521,0.46875,0.5555555555555556,0.43478260869565216,0.3703703703703704,5.0,10.0,13.0,4.0
0,0,42,17,0.7137529700994492,0.7372004240751266,0.4975845410628019,0.2891303588884234,0.53125,0.5555555555555556,0.5217391304347826,0.39999999999999997,5.0,12.0,11.0,4.0
0,0,42,18,0.7521065175533295,0.730097234249115,0.5024154589371981,0.2908847448533357,0.53125,0.5555555555555556,0.5217391304347826,0.39999999999999997,5.0,12.0,11.0,4.0
0,0,42,19,0.6937846839427948,0.7231808304786682,0.5217391304347826,0.2982611199716463,0.53125,0.5555555555555556,0.5217391304347826,0.39999999999999997,5.0,12.0,11.0,4.0
0,0,42,20,0.7009919285774231,0.7160900682210922,0.5555555555555556,0.32757199370976464,0.53125,0.5555555555555556,0.5217391304347826,0.39999999999999997,5.0,12.0,11.0,4.0
