fold,ensemble_id,seed,epoch,train_loss,train_eval_loss,train_auroc,train_auprc,train_accuracy,train_sensitivity,train_specificity,train_f1,train_tp,train_tn,train_fp,train_fn
0,2,20042,11,0.5828962177038193,0.6237428784370422,0.9565217391304348,0.9444444444444444,0.59375,1.0,0.43478260869565216,0.5806451612903226,9.0,10.0,13.0,0.0
0,2,20042,12,0.6243917942047119,0.6043200194835663,0.961352657004831,0.9477124183006536,0.625,1.0,0.4782608695652174,0.6,9.0,11.0,12.0,0.0
0,2,20042,13,0.5701015591621399,0.5849975347518921,0.9758454106280193,0.9603174603174602,0.65625,1.0,0.5217391304347826,0.6206896551724138,9.0,12.0,11.0,0.0
0,2,20042,14,0.5696469843387604,0.5658781081438065,0.9758454106280193,0.9603174603174602,0.65625,1.0,0.5217391304347826,0.6206896551724138,9.0,12.0,11.0,0.0
0,2,20042,15,0.5060742348432541,0.5475883930921555,0.9951690821256038,0.9888888888888889,0.75,1.0,0.6521739130434783,0.6923076923076924,9.0,15.0,8.0,0.0
0,2,20042,16,0.512189656496048,0.5333148539066315,1.0,1.0,0.75,1.0,0.6521739130434783,0.6923076923076924,9.0,15.0,8.0,0.0
0,2,20042,17,0.5211745426058769,0.5192456245422363,1.0,1.0,0.78125,1.0,0.6956521739130435,0.72,9.0,16.0,7.0,0.0
0,2,20042,18,0.5126195996999741,0.5052552074193954,1.0,1.0,0.8125,1.0,0.7391304347826086,0.7499999999999999,9.0,17.0,6.0,0.0
0,2,20042,19,0.5190397650003433,0.49084851890802383,1.0,1.0,0.90625,1.0,0.8695652173913043,0.8571428571428571,9.0,20.0,3.0,0.0
0,2,20042,20,0.48439038544893265,0.47786494344472885,1.0,1.0,0.96875,1.0,0.9565217391304348,0.9473684210526316,9.0,22.0,1.0,0.0
0,3,30042,1,0.6498851329088211,0.545252650976181,0.8502415458937198,0.7230778480778481,0.78125,0.3333333333333333,0.9565217391304348,0.46153846153846156,3.0,22.0,1.0,6.0
0,3,30042,2,0.6148596405982971,0.5341442301869392,0.8792270531400965,0.7984006734006734,0.78125,0.3333333333333333,0.9565217391304348,0.46153846153846156,3.0,22.0,1.0,6.0
0,3,30042,3,0.6612992584705353,0.5220134481787682,0.893719806763285,0.8207590048169757,0.78125,0.3333333333333333,0.9565217391304348,0.46153846153846156,3.0,22.0,1.0,6.0
0,3,30042,4,0.6287866532802582,0.5120502710342407,0.9033816425120773,0.8396422820335864,0.78125,0.3333333333333333,0.9565217391304348,0.46153846153846156,3.0,22.0,1.0,6.0
0,3,30042,5,0.5481236502528191,0.5029644668102264,0.9130434782608696,0.8514951098284431,0.8125,0.4444444444444444,0.9565217391304348,0.5714285714285714,4.0,22.0,1.0,5.0
0,3,30042,6,0.6684093624353409,0.4941578358411789,0.9178743961352657,0.8737173320506654,0.875,0.6666666666666666,0.9565217391304348,0.75,6.0,22.0,1.0,3.0
0,3,30042,7,0.6207320764660835,0.48665114492177963,0.9371980676328502,0.8838183421516755,0.90625,0.7777777777777778,0.9565217391304348,0.823529411764706,7.0,22.0,1.0,2.0
0,3,30042,8,0.5645061135292053,0.47911450266838074,0.9516908212560387,0.921477850399419,0.9375,0.8888888888888888,0.9565217391304348,0.8888888888888888,8.0,22.0,1.0,1.0
0,3,30042,9,0.5790034830570221,0.471155047416687,0.9565217391304348,0.9251543209876544,0.9375,0.8888888888888888,0.9565217391304348,0.8888888888888888,8.0,22.0,1.0,1.0
0,3,30042,10,0.4648146405816078,0.4630885049700737,0.9710144927536232,0.9395773979107314,0.9375,0.8888888888888888,0.9565217391304348,0.8888888888888888,8.0,22.0,1.0,1.0
0,3,30042,11,0.5087364390492439,0.4542764648795128,0.9855072463768116,0.967452300785634,0.9375,0.8888888888888888,0.9565217391304348,0.8888888888888888,8.0,22.0,1.0,1.0
0,3,30042,12,0.4730251654982567,0.4442209526896477,0.9855072463768116,0.967452300785634,0.9375,0.8888888888888888,0.9565217391304348,0.8888888888888888,8.0,22.0,1.0,1.0
0,3,30042,13,0.4473857432603836,0.43243930488824844,0.9903381642512078,0.9797979797979798,0.9375,0.8888888888888888,0.9565217391304348,0.8888888888888888,8.0,22.0,1.0,1.0
0,3,30042,14,0.44194328784942627,0.4201575294137001,0.9951690821256038,0.9888888888888889,0.9375,0.8888888888888888,0.9565217391304348,0.8888888888888888,8.0,22.0,1.0,1.0
0,3,30042,15,0.5053108483552933,0.4084971994161606,0.9951690821256038,0.9888888888888889,0.96875,1.0,0.9565217391304348,0.9473684210526316,9.0,22.0,1.0,0.0
0,3,30042,16,0.5335348471999168,0.396802194416523,1.0,1.0,0.96875,1.0,0.9565217391304348,0.9473684210526316,9.0,22.0,1.0,0.0
0,3,30042,17,0.4450170770287514,0.3871295675635338,1.0,1.0,0.96875,1.0,0.9565217391304348,0.9473684210526316,9.0,22.0,1.0,0.0
0,3,30042,18,0.446732796728611,0.37677565962076187,1.0,1.0,0.96875,1.0,0.9565217391304348,0.9473684210526316,9.0,22.0,1.0,0.0
0,3,30042,19,0.44090723991394043,0.36691202223300934,1.0,1.0,0.96875,1.0,0.9565217391304348,0.9473684210526316,9.0,22.0,1.0,0.0
0,3,30042,20,0.44506222754716873,0.35772518813610077,1.0,1.0,0.96875,1.0,0.9565217391304348,0.9473684210526316,9.0,22.0,1.0,0.0
0,4,40042,1,0.6546092480421066,0.6687871813774109,0.642512077294686,0.37632833563140466,0.5625,0.4444444444444444,0.6086956521739131,0.3636363636363637,4.0,14.0,9.0,5.0
0,4,40042,2,0.6909636855125427,0.6492760926485062,0.6859903381642513,0.40354419545596015,0.59375,0.5555555555555556,0.6086956521739131,0.43478260869565216,5.0,14.0,9.0,4.0
0,4,40042,3,0.7012354731559753,0.6317513734102249,0.7149758454106281,0.4368155537273184,0.59375,0.5555555555555556,0.6086956521739131,0.43478260869565216,5.0,14.0,9.0,4.0
0,4,40042,4,0.6224049627780914,0.6148086935281754,0.7777777777777778,0.5657148951266598,0.6875,0.7777777777777778,0.6521739130434783,0.5833333333333334,7.0,15.0,8.0,2.0
0,4,40042,5,0.604996532201767,0.5987144410610199,0.821256038647343,0.6139822595704949,0.71875,0.7777777777777778,0.6956521739130435,0.6086956521739131,7.0,16.0,7.0,2.0
0,4,40042,6,0.6075252592563629,0.5820359140634537,0.8647342995169082,0.6786121286121286,0.8125,1.0,0.7391304347826086,0.7499999999999999,9.0,17.0,6.0,0.0
0,4,40042,7,0.5673855245113373,0.5672266036272049,0.893719806763285,0.7331908831908832,0.8125,1.0,0.7391304347826086,0.7499999999999999,9.0,17.0,6.0,0.0
0,4,40042,8,0.5807182639837265,0.551498532295227,0.9130434782608695,0.7628205128205128,0.84375,1.0,0.782608695652174,0.782608695652174,9.0,18.0,5.0,0.0
0,4,40042,9,0.5623893141746521,0.5377046316862106,0.9323671497584541,0.7946969696969697,0.84375,1.0,0.782608695652174,0.782608695652174,9.0,18.0,5.0,0.0
0,4,40042,10,0.5516184866428375,0.5244537591934204,0.9468599033816425,0.8496913580246914,0.84375,1.0,0.782608695652174,0.782608695652174,9.0,18.0,5.0,0.0
0,4,40042,11,0.5669422149658203,0.5132514983415604,0.961352657004831,0.8691718775052109,0.84375,1.0,0.782608695652174,0.782608695652174,9.0,18.0,5.0,0.0
0,4,40042,12,0.5567456930875778,0.5017226040363312,0.9661835748792271,0.8782627865961199,0.84375,1.0,0.782608695652174,0.782608695652174,9.0,18.0,5.0,0.0
0,4,40042,13,0.5536757111549377,0.48940226435661316,0.9661835748792271,0.8782627865961199,0.875,1.0,0.8260869565217391,0.8181818181818181,9.0,19.0,4.0,0.0
0,4,40042,14,0.5171102210879326,0.4785308465361595,0.9661835748792271,0.8782627865961199,0.90625,1.0,0.8695652173913043,0.8571428571428571,9.0,20.0,3.0,0.0
0,4,40042,15,0.47082430869340897,0.46928268671035767,0.9710144927536232,0.9060405643738978,0.90625,1.0,0.8695652173913043,0.8571428571428571,9.0,20.0,3.0,0.0
0,4,40042,16,0.44137875735759735,0.4598228633403778,0.9710144927536232,0.9060405643738978,0.9375,1.0,0.9130434782608695,0.9,9.0,21.0,2.0,0.0
0,4,40042,17,0.47813479602336884,0.44739508628845215,0.9710144927536232,0.9060405643738978,0.9375,1.0,0.9130434782608695,0.9,9.0,21.0,2.0,0.0
0,4,40042,18,0.48532555252313614,0.43482956290245056,0.9806763285024155,0.9467813051146384,0.9375,1.0,0.9130434782608695,0.9,9.0,21.0,2.0,0.0
0,4,40042,19,0.4334573969244957,0.422085739672184,0.9806763285024155,0.9467813051146384,0.96875,1.0,0.9565217391304348,0.9473684210526316,9.0,22.0,1.0,0.0
0,4,40042,20,0.42184731364250183,0.410699762403965,0.9855072463768116,0.9626543209876544,0.96875,1.0,0.9565217391304348,0.9473684210526316,9.0,22.0,1.0,0.0
0,5,50042,1,0.6678253710269928,0.5948216319084167,0.6908212560386473,0.551576278659612,0.75,0.4444444444444444,0.8695652173913043,0.5,4.0,20.0,3.0,5.0
0,5,50042,2,0.6552082449197769,0.5843471139669418,0.7342995169082126,0.6283465608465608,0.8125,0.6666666666666666,0.8695652173913043,0.6666666666666666,6.0,20.0,3.0,3.0
0,5,50042,3,0.6396443694829941,0.5730793848633766,0.7632850241545893,0.6942028985507247,0.8125,0.6666666666666666,0.8695652173913043,0.6666666666666666,6.0,20.0,3.0,3.0
0,5,50042,4,0.6253140568733215,0.5607252568006516,0.7874396135265701,0.7130541871921182,0.78125,0.6666666666666666,0.8260869565217391,0.631578947368421,6.0,19.0,4.0,3.0
0,5,50042,5,0.6335418075323105,0.546918012201786,0.821256038647343,0.7285798079915726,0.78125,0.6666666666666666,0.8260869565217391,0.631578947368421,6.0,19.0,4.0,3.0
0,5,50042,6,0.607895977795124,0.5330343022942543,0.8405797101449275,0.7393264143264142,0.8125,0.6666666666666666,0.8695652173913043,0.6666666666666666,6.0,20.0,3.0,3.0
0,5,50042,7,0.5684891864657402,0.5203524678945541,0.8695652173913043,0.8018037518037519,0.8125,0.6666666666666666,0.8695652173913043,0.6666666666666666,6.0,20.0,3.0,3.0
0,5,50042,8,0.5457512140274048,0.5102405548095703,0.8888888888888888,0.8307599807599808,0.8125,0.6666666666666666,0.8695652173913043,0.6666666666666666,6.0,20.0,3.0,3.0
0,5,50042,9,0.5538603812456131,0.5007184743881226,0.9033816425120773,0.8446950710108605,0.8125,0.6666666666666666,0.8695652173913043,0.6666666666666666,6.0,20.0,3.0,3.0
0,5,50042,10,0.520827516913414,0.4899285286664963,0.9130434782608696,0.8654520917678813,0.84375,0.7777777777777778,0.8695652173913043,0.7368421052631577,7.0,20.0,3.0,2.0
0,5,50042,11,0.4938150942325592,0.4799196794629097,0.9371980676328503,0.9002525252525253,0.84375,0.7777777777777778,0.8695652173913043,0.7368421052631577,7.0,20.0,3.0,2.0
0,5,50042,12,0.5187333971261978,0.4696204662322998,0.9420289855072463,0.9035204991087344,0.84375,0.7777777777777778,0.8695652173913043,0.7368421052631577,7.0,20.0,3.0,2.0
0,5,50042,13,0.5132201015949249,0.45947106182575226,0.9420289855072463,0.9035204991087344,0.84375,0.7777777777777778,0.8695652173913043,0.7368421052631577,7.0,20.0,3.0,2.0
0,5,50042,14,0.46652182936668396,0.4484463408589363,0.9420289855072463,0.9035204991087344,0.875,0.7777777777777778,0.9130434782608695,0.7777777777777778,7.0,21.0,2.0,2.0
0,5,50042,15,0.4709278419613838,0.43847212195396423,0.9565217391304347,0.9194444444444444,0.90625,0.8888888888888888,0.9130434782608695,0.8421052631578948,8.0,21.0,2.0,1.0
0,5,50042,16,0.4742879047989845,0.428903728723526,0.9565217391304347,0.9194444444444444,0.90625,0.8888888888888888,0.9130434782608695,0.8421052631578948,8.0,21.0,2.0,1.0
0,5,50042,17,0.42894022166728973,0.41861799359321594,0.966183574879227,0.94320987654321,0.90625,0.8888888888888888,0.9130434782608695,0.8421052631578948,8.0,21.0,2.0,1.0
0,5,50042,18,0.4539760798215866,0.41026006639003754,0.9710144927536233,0.9479717813051147,0.90625,0.8888888888888888,0.9130434782608695,0.8421052631578948,8.0,21.0,2.0,1.0
0,5,50042,19,0.5188634395599365,0.40175169706344604,0.9710144927536233,0.9479717813051147,0.90625,0.8888888888888888,0.9130434782608695,0.8421052631578948,8.0,21.0,2.0,1.0
0,5,50042,20,0.5088458433747292,0.3909921273589134,0.9806763285024154,0.9598765432098765,0.90625,0.8888888888888888,0.9130434782608695,0.8421052631578948,8.0,21.0,2.0,1.0
0,6,60042,1,0.7677047103643417,0.8221024572849274,0.3429951690821256,0.24963921105192574,0.375,0.6666666666666666,0.2608695652173913,0.37500000000000006,6.0,6.0,17.0,3.0
0,6,60042,2,0.7193571180105209,0.8018674999475479,0.4251207729468599,0.3022933568980399,0.375,0.6666666666666666,0.2608695652173913,0.37500000000000006,6.0,6.0,17.0,3.0
0,6,60042,3,0.7167703807353973,0.7868023216724396,0.47342995169082125,0.3807683540292236,0.40625,0.7777777777777778,0.2608695652173913,0.42424242424242425,7.0,6.0,17.0,2.0
0,6,60042,4,0.7330178022384644,0.768739864230156,0.48309178743961356,0.3847162579771275,0.4375,0.8888888888888888,0.2608695652173913,0.47058823529411764,8.0,6.0,17.0,1.0
0,6,60042,5,0.8082844465970993,0.7474884390830994,0.5314009661835749,0.40875751886049366,0.46875,1.0,0.2608695652173913,0.5142857142857142,9.0,6.0,17.0,0.0
0,6,60042,6,0.641925722360611,0.7274850308895111,0.5990338164251208,0.46109596656698104,0.46875,1.0,0.2608695652173913,0.5142857142857142,9.0,6.0,17.0,0.0
0,6,60042,7,0.6631775349378586,0.712907150387764,0.6666666666666666,0.4978338468040985,0.5,1.0,0.30434782608695654,0.5294117647058824,9.0,7.0,16.0,0.0
0,6,60042,8,0.6811573356389999,0.6992862969636917,0.7294685990338164,0.5339475511302136,0.53125,1.0,0.34782608695652173,0.5454545454545454,9.0,8.0,15.0,0.0
0,6,60042,9,0.5865986943244934,0.6861038208007812,0.7681159420289856,0.5657135076252724,0.59375,1.0,0.43478260869565216,0.5806451612903226,9.0,10.0,13.0,0.0
0,6,60042,10,0.7463519424200058,0.6719156205654144,0.8067632850241546,0.6185660018993353,0.625,1.0,0.4782608695652174,0.6,9.0,11.0,12.0,0.0
0,6,60042,11,0.6547036468982697,0.654488816857338,0.8405797101449276,0.6586185419518753,0.6875,1.0,0.5652173913043478,0.6428571428571429,9.0,13.0,10.0,0.0
0,6,60042,12,0.6029070764780045,0.6391123682260513,0.8792270531400966,0.7007996632996631,0.71875,1.0,0.6086956521739131,0.6666666666666666,9.0,14.0,9.0,0.0
0,6,60042,13,0.5695666372776031,0.6247290670871735,0.8985507246376812,0.7242063492063492,0.71875,1.0,0.6086956521739131,0.6666666666666666,9.0,14.0,9.0,0.0
0,6,60042,14,0.5468419790267944,0.6147418767213821,0.9130434782608696,0.7463554963554964,0.71875,1.0,0.6086956521739131,0.6666666666666666,9.0,14.0,9.0,0.0
0,6,60042,15,0.6160057485103607,0.6057845801115036,0.9323671497584541,0.7838945005611673,0.78125,1.0,0.6956521739130435,0.72,9.0,16.0,7.0,0.0
0,6,60042,16,0.5502214878797531,0.5960375219583511,0.9420289855072463,0.8290123456790124,0.78125,1.0,0.6956521739130435,0.72,9.0,16.0,7.0,0.0
0,6,60042,17,0.643328383564949,0.5807194858789444,0.961352657004831,0.8870731120731121,0.78125,1.0,0.6956521739130435,0.72,9.0,16.0,7.0,0.0
0,6,60042,18,0.5475078374147415,0.5650853514671326,0.9661835748792271,0.8969496552829885,0.78125,1.0,0.6956521739130435,0.72,9.0,16.0,7.0,0.0
0,6,60042,19,0.5262927711009979,0.5500100553035736,0.9661835748792271,0.8969496552829885,0.8125,1.0,0.7391304347826086,0.7499999999999999,9.0,17.0,6.0,0.0
0,6,60042,20,0.5340103954076767,0.5367667600512505,0.9710144927536232,0.9060405643738978,0.8125,1.0,0.7391304347826086,0.7499999999999999,9.0,17.0,6.0,0.0
0,7,70042,1,0.7320011705160141,0.6718463897705078,0.6763285024154589,0.6096501475135687,0.53125,0.5555555555555556,0.5217391304347826,0.39999999999999997,5.0,12.0,11.0,4.0
0,7,70042,2,0.6841981559991837,0.663418248295784,0.7246376811594203,0.6458333333333334,0.625,0.7777777777777778,0.5652173913043478,0.5384615384615384,7.0,13.0,10.0,2.0
0,7,70042,3,0.6503933370113373,0.654121145606041,0.7971014492753623,0.7314251207729469,0.6875,0.7777777777777778,0.6521739130434783,0.5833333333333334,7.0,15.0,8.0,2.0
0,7,70042,4,0.6503524929285049,0.6427745819091797,0.855072463768116,0.799645578592947,0.78125,0.7777777777777778,0.782608695652174,0.6666666666666666,7.0,18.0,5.0,2.0
0,7,70042,5,0.6257493644952774,0.6316913813352585,0.888888888888889,0.8248538011695907,0.8125,0.7777777777777778,0.8260869565217391,0.7000000000000001,7.0,19.0,4.0,2.0
0,7,70042,6,0.6359876245260239,0.6205464154481888,0.9227053140096619,0.8770180436847104,0.8125,0.7777777777777778,0.8260869565217391,0.7000000000000001,7.0,19.0,4.0,2.0
0,7,70042,7,0.6057716459035873,0.6102162301540375,0.9468599033816425,0.9046296296296296,0.84375,0.8888888888888888,0.8260869565217391,0.761904761904762,8.0,19.0,4.0,1.0
0,7,70042,8,0.5704964995384216,0.5990666747093201,0.9565217391304348,0.9232804232804233,0.84375,0.8888888888888888,0.8260869565217391,0.761904761904762,8.0,19.0,4.0,1.0
0,7,70042,9,0.5815222263336182,0.587450385093689,0.966183574879227,0.9355089355089355,0.84375,0.8888888888888888,0.8260869565217391,0.761904761904762,8.0,19.0,4.0,1.0
0,7,70042,10,0.6087554395198822,0.5747092962265015,0.9758454106280193,0.9534662867996202,0.875,0.8888888888888888,0.8695652173913043,0.7999999999999999,8.0,20.0,3.0,1.0
0,7,70042,11,0.5892048478126526,0.5615070164203644,0.9806763285024154,0.9598765432098765,0.875,0.8888888888888888,0.8695652173913043,0.7999999999999999,8.0,20.0,3.0,1.0
0,7,70042,12,0.5689667761325836,0.5499413013458252,0.9903381642512078,0.9797979797979798,0.90625,1.0,0.8695652173913043,0.8571428571428571,9.0,20.0,3.0,0.0
0,7,70042,13,0.5888379365205765,0.5394083708524704,0.9951690821256038,0.9888888888888889,0.9375,1.0,0.9130434782608695,0.9,9.0,21.0,2.0,0.0
0,7,70042,14,0.5612602233886719,0.5288454443216324,0.9951690821256038,0.9888888888888889,0.9375,1.0,0.9130434782608695,0.9,9.0,21.0,2.0,0.0
0,7,70042,15,0.53297458589077,0.5190039053559303,0.9951690821256038,0.9888888888888889,0.9375,1.0,0.9130434782608695,0.9,9.0,21.0,2.0,0.0
0,7,70042,16,0.5052975714206696,0.507963016629219,0.9951690821256038,0.9888888888888889,0.9375,1.0,0.9130434782608695,0.9,9.0,21.0,2.0,0.0
0,7,70042,17,0.5425918251276016,0.4960457757115364,1.0,1.0,0.9375,1.0,0.9130434782608695,0.9,9.0,21.0,2.0,0.0
