fold,ensemble_id,seed,epoch,train_loss,train_eval_loss,train_auroc,train_auprc,train_accuracy,train_sensitivity,train_specificity,train_f1,train_tp,train_tn,train_fp,train_fn
0,0,42,1,0.6851648986339569,0.7310765087604523,0.608695652173913,0.40036027568922306,0.53125,0.6666666666666666,0.4782608695652174,0.4444444444444444,6.0,11.0,12.0,3.0
0,0,42,2,0.6572546809911728,0.7268958240747452,0.6280193236714976,0.41213171680849026,0.53125,0.6666666666666666,0.4782608695652174,0.4444444444444444,6.0,11.0,12.0,3.0
0,0,42,3,0.6349139660596848,0.7226276248693466,0.6376811594202898,0.4343132389900124,0.53125,0.6666666666666666,0.4782608695652174,0.4444444444444444,6.0,11.0,12.0,3.0
0,0,42,4,0.6976645737886429,0.7181622982025146,0.6473429951690821,0.44034344067238806,0.53125,0.6666666666666666,0.4782608695652174,0.4444444444444444,6.0,11.0,12.0,3.0
0,0,42,5,0.7519731521606445,0.7137268334627151,0.6521739130434783,0.44528171227732627,0.53125,0.6666666666666666,0.4782608695652174,0.4444444444444444,6.0,11.0,12.0,3.0
0,0,42,6,0.7113599479198456,0.7094174921512604,0.6521739130434783,0.44528171227732627,0.53125,0.6666666666666666,0.4782608695652174,0.4444444444444444,6.0,11.0,12.0,3.0
0,0,42,7,0.7181405127048492,0.7052485793828964,0.6618357487922706,0.4493221163177304,0.53125,0.6666666666666666,0.4782608695652174,0.4444444444444444,6.0,11.0,12.0,3.0
0,0,42,8,0.681954562664032,0.7009604722261429,0.6618357487922706,0.4493221163177304,0.5625,0.6666666666666666,0.5217391304347826,0.46153846153846156,6.0,12.0,11.0,3.0
0,0,42,9,0.6397144794464111,0.6968446224927902,0.6666666666666666,0.45033018083385945,0.59375,0.6666666666666666,0.5652173913043478,0.4800000000000001,6.0,13.0,10.0,3.0
0,0,42,10,0.5776833966374397,0.6927196383476257,0.6714975845410628,0.45260438486244936,0.59375,0.6666666666666666,0.5652173913043478,0.4800000000000001,6.0,13.0,10.0,3.0
0,0,42,11,0.7552549093961716,0.6884565353393555,0.681159420289855,0.46019664735667265,0.59375,0.6666666666666666,0.5652173913043478,0.4800000000000001,6.0,13.0,10.0,3.0
0,0,42,12,0.5769419074058533,0.6843624413013458,0.681159420289855,0.46019664735667265,0.59375,0.6666666666666666,0.5652173913043478,0.4800000000000001,6.0,13.0,10.0,3.0
0,0,42,13,0.5909528657793999,0.6808246672153473,0.6956521739130435,0.47604313746786864,0.65625,0.7777777777777778,0.6086956521739131,0.56,7.0,14.0,9.0,2.0
0,0,42,14,0.5434009432792664,0.6774179935455322,0.6956521739130435,0.47604313746786864,0.65625,0.7777777777777778,0.6086956521739131,0.56,7.0,14.0,9.0,2.0
0,0,42,15,0.5891682356595993,0.6737273037433624,0.6956521739130435,0.47604313746786864,0.65625,0.7777777777777778,0.6086956521739131,0.56,7.0,14.0,9.0,2.0
0,0,42,16,0.5569783374667168,0.6698288321495056,0.7149758454106281,0.5433514545568875,0.65625,0.7777777777777778,0.6086956521739131,0.56,7.0,14.0,9.0,2.0
0,0,42,17,0.6535542756319046,0.6654937714338303,0.7198067632850242,0.5470551582605911,0.65625,0.7777777777777778,0.6086956521739131,0.56,7.0,14.0,9.0,2.0
0,0,42,18,0.6241457462310791,0.6606186181306839,0.7294685990338166,0.553927752852484,0.65625,0.7777777777777778,0.6086956521739131,0.56,7.0,14.0,9.0,2.0
0,0,42,19,0.6241439431905746,0.6558284610509872,0.7391304347826086,0.5679437296135588,0.6875,0.7777777777777778,0.6521739130434783,0.5833333333333334,7.0,15.0,8.0,2.0
0,0,42,20,0.6762665957212448,0.6505056619644165,0.7439613526570048,0.5741165691197316,0.6875,0.7777777777777778,0.6521739130434783,0.5833333333333334,7.0,15.0,8.0,2.0
0,1,10042,1,0.7739342302083969,0.8173438310623169,0.3671497584541063,0.27005685805995405,0.34375,0.4444444444444444,0.30434782608695654,0.2758620689655173,4.0,7.0,16.0,5.0
0,1,10042,2,0.6670648902654648,0.8127485513687134,0.37681159420289856,0.27258189341522676,0.34375,0.4444444444444444,0.30434782608695654,0.2758620689655173,4.0,7.0,16.0,5.0
