fold,epoch,train_loss,train_eval_loss,val_loss,train_auroc,train_auprc,train_accuracy,train_sensitivity,train_specificity,train_f1,train_tp,train_tn,train_fp,train_fn,val_auroc,val_auprc,val_accuracy,val_sensitivity,val_specificity,val_f1,val_tp,val_tn,val_fp,val_fn
4,1,0.2635146677494049,0.1718054562807083,0.1503274142742157,0.7777777777777778,0.6537037037037037,0.6875,0.8888888888888888,0.6086956521739131,0.6153846153846153,8.0,14.0,9.0,1.0,0.8333333333333334,0.5833333333333333,0.875,1.0,0.8333333333333334,0.8,2.0,5.0,1.0,0.0
4,2,0.17490530759096146,0.16740751266479492,0.1456294059753418,0.8067632850241546,0.6773744773744774,0.65625,0.8888888888888888,0.5652173913043478,0.5925925925925926,8.0,13.0,10.0,1.0,0.8333333333333334,0.5833333333333333,0.875,1.0,0.8333333333333334,0.8,2.0,5.0,1.0,0.0
4,3,0.20226123183965683,0.1634315773844719,0.14220021665096283,0.8357487922705313,0.7358780108780109,0.625,0.8888888888888888,0.5217391304347826,0.5714285714285714,8.0,12.0,11.0,1.0,0.8333333333333334,0.5833333333333333,0.875,1.0,0.8333333333333334,0.8,2.0,5.0,1.0,0.0
4,4,0.21452882885932922,0.16002923622727394,0.13938722014427185,0.8647342995169082,0.7807407407407407,0.625,0.8888888888888888,0.5217391304347826,0.5714285714285714,8.0,12.0,11.0,1.0,0.9166666666666667,0.8333333333333333,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,5,0.16278038173913956,0.15820830687880516,0.1376005858182907,0.9033816425120773,0.8352172518839186,0.625,0.8888888888888888,0.5217391304347826,0.5714285714285714,8.0,12.0,11.0,1.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,6,0.2027919515967369,0.15723003819584846,0.13653013110160828,0.9178743961352657,0.8641975308641976,0.625,1.0,0.4782608695652174,0.6,9.0,11.0,12.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,7,0.18111254647374153,0.15510093420743942,0.13487818837165833,0.932367149758454,0.9027777777777777,0.625,1.0,0.4782608695652174,0.6,9.0,11.0,12.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,8,0.17585386708378792,0.15211725793778896,0.13270024955272675,0.9468599033816425,0.9182098765432098,0.625,1.0,0.4782608695652174,0.6,9.0,11.0,12.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,9,0.1612426470965147,0.14875538647174835,0.12989920377731323,0.961352657004831,0.9477124183006536,0.625,1.0,0.4782608695652174,0.6,9.0,11.0,12.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,10,0.16019680723547935,0.14457402005791664,0.12730567157268524,0.966183574879227,0.9513888888888888,0.625,1.0,0.4782608695652174,0.6,9.0,11.0,12.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,11,0.13115926831960678,0.13957049883902073,0.1245085746049881,0.966183574879227,0.9513888888888888,0.625,1.0,0.4782608695652174,0.6,9.0,11.0,12.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,12,0.17935587465763092,0.13444429822266102,0.12111793458461761,0.9758454106280193,0.9603174603174602,0.65625,1.0,0.5217391304347826,0.6206896551724138,9.0,12.0,11.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,13,0.11613915674388409,0.12914417684078217,0.11737315356731415,0.9855072463768115,0.9722222222222222,0.65625,1.0,0.5217391304347826,0.6206896551724138,9.0,12.0,11.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,14,0.14663267508149147,0.12378205358982086,0.1138342022895813,0.9855072463768115,0.9722222222222222,0.75,1.0,0.6521739130434783,0.6923076923076924,9.0,15.0,8.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,15,0.12364169023931026,0.1194333154708147,0.11068056523799896,0.9903381642512078,0.9797979797979798,0.75,1.0,0.6521739130434783,0.6923076923076924,9.0,15.0,8.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,16,0.12402296252548695,0.1158880665898323,0.10783696174621582,0.9903381642512078,0.9797979797979798,0.75,1.0,0.6521739130434783,0.6923076923076924,9.0,15.0,8.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,17,0.12348546460270882,0.11268278956413269,0.105131134390831,0.9951690821256038,0.9888888888888889,0.75,1.0,0.6521739130434783,0.6923076923076924,9.0,15.0,8.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,18,0.10759275406599045,0.10915951803326607,0.10206310451030731,0.9951690821256038,0.9888888888888889,0.75,1.0,0.6521739130434783,0.6923076923076924,9.0,15.0,8.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,19,0.13083689473569393,0.10398219898343086,0.0983450636267662,0.9951690821256038,0.9888888888888889,0.75,1.0,0.6521739130434783,0.6923076923076924,9.0,15.0,8.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
4,20,0.09755389019846916,0.09938209317624569,0.09516157954931259,0.9951690821256038,0.9888888888888889,0.78125,1.0,0.6956521739130435,0.72,9.0,16.0,7.0,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,0.0
