fold,epoch,train_loss,train_eval_loss,val_loss,train_auroc,train_auprc,train_accuracy,train_sensitivity,train_specificity,train_f1,train_tp,train_tn,train_fp,train_fn,val_auroc,val_auprc,val_accuracy,val_sensitivity,val_specificity,val_f1,val_tp,val_tn,val_fp,val_fn
1,21,0.06766998628154397,0.06000035349279642,0.17481978237628937,1.0,1.0000000000000002,0.9354838709677419,1.0,0.9090909090909091,0.9,18.0,40.0,4.0,0.0,0.75,0.6846590909090909,0.8125,0.5,0.9166666666666666,0.5714285714285715,2.0,11.0,1.0,2.0
1,22,0.060809314250946045,0.05635019997134805,0.17050942033529282,1.0,1.0000000000000002,0.9193548387096774,1.0,0.8863636363636364,0.878048780487805,18.0,39.0,5.0,0.0,0.7708333333333333,0.69375,0.8125,0.5,0.9166666666666666,0.5714285714285715,2.0,11.0,1.0,2.0
1,23,0.05955862021073699,0.04539822554215789,0.17658518999814987,1.0,1.0000000000000002,0.967741935483871,1.0,0.9545454545454546,0.9473684210526316,18.0,42.0,2.0,0.0,0.7916666666666666,0.7071428571428571,0.8125,0.5,0.9166666666666666,0.5714285714285715,2.0,11.0,1.0,2.0
1,24,0.04702111566439271,0.053986226208508015,0.17018504068255424,1.0,1.0000000000000002,0.9193548387096774,1.0,0.8863636363636364,0.878048780487805,18.0,39.0,5.0,0.0,0.7916666666666666,0.7071428571428571,0.6875,0.5,0.75,0.4444444444444445,2.0,9.0,3.0,2.0
1,25,0.04708442068658769,0.034130348823964596,0.19137604720890522,1.0,1.0000000000000002,0.967741935483871,1.0,0.9545454545454546,0.9473684210526316,18.0,42.0,2.0,0.0,0.7916666666666666,0.7071428571428571,0.875,0.5,1.0,0.6666666666666666,2.0,12.0,0.0,2.0
1,26,0.0407467728946358,0.03807878261432052,0.17766419053077698,1.0,1.0000000000000002,0.967741935483871,1.0,0.9545454545454546,0.9473684210526316,18.0,42.0,2.0,0.0,0.7916666666666666,0.7071428571428571,0.6875,0.5,0.75,0.4444444444444445,2.0,9.0,3.0,2.0
1,27,0.04496836243197322,0.026533497730270028,0.2089952975511551,1.0,1.0000000000000002,0.967741935483871,1.0,0.9545454545454546,0.9473684210526316,18.0,42.0,2.0,0.0,0.8333333333333334,0.7321428571428572,0.75,0.5,0.8333333333333334,0.5,2.0,10.0,2.0,2.0
1,28,0.04108854499645531,0.022831483627669513,0.2332889288663864,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,18.0,44.0,0.0,0.0,0.8125000000000001,0.6488095238095237,0.75,0.5,0.8333333333333334,0.5,2.0,10.0,2.0,2.0
1,29,0.031414019875228405,0.023726676707156003,0.21512335911393166,1.0,1.0000000000000002,0.9838709677419355,1.0,0.9772727272727273,0.972972972972973,18.0,43.0,1.0,0.0,0.7916666666666667,0.6071428571428572,0.6875,0.5,0.75,0.4444444444444445,2.0,9.0,3.0,2.0
1,30,0.022881353739649057,0.01728367735631764,0.2741442797705531,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,18.0,44.0,0.0,0.0,0.8333333333333334,0.7321428571428572,0.8125,0.25,1.0,0.4,1.0,12.0,0.0,3.0
1,31,0.022392371611204,0.02316815173253417,0.2272684294730425,1.0,1.0000000000000002,0.9838709677419355,1.0,0.9772727272727273,0.972972972972973,18.0,43.0,1.0,0.0,0.75,0.6104166666666666,0.6875,0.5,0.75,0.4444444444444445,2.0,9.0,3.0,2.0
