fold,epoch,train_loss,train_eval_loss,val_loss,train_auroc,train_auprc,train_accuracy,train_sensitivity,train_specificity,train_f1,train_tp,train_tn,train_fp,train_fn,val_auroc,val_auprc,val_accuracy,val_sensitivity,val_specificity,val_f1,val_tp,val_tn,val_fp,val_fn
2,1,0.2214715052396059,0.21082358248531818,0.2152412310242653,0.8043478260869565,0.5734994747281433,0.25806451612903225,1.0,0.0,0.41025641025641024,16.0,0.0,46.0,0.0,0.5666666666666667,0.578042328042328,0.375,1.0,0.0,0.5454545454545454,6.0,0.0,10.0,0.0
2,2,0.19232507795095444,0.20777667872607708,0.2196088507771492,0.748641304347826,0.6089623661954224,0.25806451612903225,1.0,0.0,0.41025641025641024,16.0,0.0,46.0,0.0,0.5,0.5437409812409812,0.375,1.0,0.0,0.5454545454545454,6.0,0.0,10.0,0.0
2,3,0.2042108066380024,0.18560698442161083,0.212435282766819,0.7907608695652174,0.669751003139161,0.3387096774193548,1.0,0.10869565217391304,0.4383561643835616,16.0,5.0,41.0,0.0,0.5333333333333333,0.5413752913752914,0.375,1.0,0.0,0.5454545454545454,6.0,0.0,10.0,0.0
2,4,0.18682056106626987,0.17907120659947395,0.2136671394109726,0.8885869565217391,0.7808102454951158,0.3548387096774194,1.0,0.13043478260869565,0.4444444444444445,16.0,6.0,40.0,0.0,0.5333333333333332,0.5521978021978022,0.375,1.0,0.0,0.5454545454545454,6.0,0.0,10.0,0.0
2,5,0.17953060753643513,0.19115377590060234,0.2237268015742302,0.9646739130434783,0.8888960375373419,0.2903225806451613,1.0,0.043478260869565216,0.4210526315789474,16.0,2.0,44.0,0.0,0.48333333333333334,0.4853174603174603,0.375,1.0,0.0,0.5454545454545454,6.0,0.0,10.0,0.0
2,6,0.16332984156906605,0.17320974171161652,0.2188866138458252,0.9592391304347826,0.9124226467976468,0.3548387096774194,1.0,0.13043478260869565,0.4444444444444445,16.0,6.0,40.0,0.0,0.48333333333333334,0.4868686868686869,0.4375,1.0,0.1,0.5714285714285715,6.0,1.0,9.0,0.0
2,7,0.16632714867591858,0.1614243220537901,0.2187436819076538,0.970108695652174,0.9205067501942501,0.43548387096774194,1.0,0.2391304347826087,0.47761194029850745,16.0,11.0,35.0,0.0,0.5,0.49328403078403077,0.375,0.8333333333333334,0.1,0.5,5.0,1.0,9.0,1.0
2,8,0.1508089192211628,0.17740203067660332,0.23774340003728867,0.985054347826087,0.9566167787965388,0.3387096774193548,1.0,0.10869565217391304,0.4383561643835616,16.0,5.0,41.0,0.0,0.5166666666666666,0.4316137566137566,0.375,1.0,0.0,0.5454545454545454,6.0,0.0,10.0,0.0
2,9,0.14309815224260092,0.15904441475868225,0.23878736048936844,0.9877717391304348,0.9634098030237737,0.43548387096774194,1.0,0.2391304347826087,0.47761194029850745,16.0,11.0,35.0,0.0,0.4833333333333333,0.41734330484330484,0.375,0.8333333333333334,0.1,0.5,5.0,1.0,9.0,1.0
2,10,0.12831186223775148,0.13312571588903666,0.24086692929267883,0.9945652173913044,0.9849826388888889,0.6129032258064516,1.0,0.4782608695652174,0.5714285714285715,16.0,22.0,24.0,0.0,0.45,0.4802641802641803,0.4375,0.8333333333333334,0.2,0.5263157894736842,5.0,2.0,8.0,1.0
2,11,0.1110260421410203,0.15327069349586964,0.2652719244360924,0.998641304347826,0.9963235294117647,0.532258064516129,1.0,0.3695652173913043,0.5245901639344263,16.0,17.0,29.0,0.0,0.4666666666666666,0.4224358974358974,0.4375,0.8333333333333334,0.2,0.5263157894736842,5.0,2.0,8.0,1.0
2,12,0.10443765483796597,0.0984626729041338,0.2576189860701561,0.9959239130434783,0.9891493055555556,0.8709677419354839,1.0,0.8260869565217391,0.8,16.0,38.0,8.0,0.0,0.4333333333333333,0.39465811965811964,0.375,0.6666666666666666,0.2,0.4444444444444444,4.0,2.0,8.0,2.0
2,13,0.10105836484581232,0.10402353759855032,0.2685006558895111,0.9796195652173914,0.9418082111387065,0.7903225806451613,1.0,0.717391304347826,0.7111111111111111,16.0,33.0,13.0,0.0,0.4666666666666666,0.39432743182743185,0.4375,0.8333333333333334,0.2,0.5263157894736842,5.0,2.0,8.0,1.0
2,14,0.09911215212196112,0.08904984686523676,0.27355076372623444,0.9836956521739131,0.9555444748749702,0.8548387096774194,1.0,0.8043478260869565,0.7804878048780487,16.0,37.0,9.0,0.0,0.4333333333333333,0.37428774928774927,0.4375,0.6666666666666666,0.3,0.4705882352941177,4.0,3.0,7.0,2.0
