fold,epoch,train_loss,train_eval_loss,val_loss,train_active_rank_weight,train_active_hard_negative_weight,train_active_ssc_negative_weight,train_auroc,train_auprc,train_accuracy,train_sensitivity,train_specificity,train_f1,train_tp,train_tn,train_fp,train_fn,train_loss_cls,train_loss_cls_raw,train_loss_cls_biomarker,train_loss_biomarker_aux,train_loss_biomarker_aux_ssc,train_loss_biomarker_aux_vdj,train_loss_rank,train_loss_hard_neg,train_loss_ssc_neg,train_eval_loss_cls,train_eval_loss_cls_raw,train_eval_loss_cls_biomarker,train_eval_loss_biomarker_aux,train_eval_loss_biomarker_aux_ssc,train_eval_loss_biomarker_aux_vdj,train_eval_loss_rank,train_eval_loss_hard_neg,train_eval_loss_ssc_neg,val_auroc,val_auprc,val_accuracy,val_sensitivity,val_specificity,val_f1,val_tp,val_tn,val_fp,val_fn,val_loss_cls,val_loss_cls_raw,val_loss_cls_biomarker,val_loss_biomarker_aux,val_loss_biomarker_aux_ssc,val_loss_biomarker_aux_vdj,val_loss_rank,val_loss_hard_neg,val_loss_ssc_neg
2,1,0.5704394206404686,0.4607953578233719,0.5260297656059265,0.2,0.0,0.0,0.7916666666666667,0.6122023809523809,0.25,1.0,0.0,0.4,8.0,0.0,24.0,0.0,0.23718362674117088,0.23136800155043602,0.22265615686774254,0.4240555539727211,0.4078153297305107,0.4402957856655121,0.2741551697254181,0.0,0.0,0.19210964441299438,0.18321635946631432,0.18670108541846275,0.4032752439379692,0.4036068320274353,0.4029436632990837,0.15538550168275833,0.0,0.0,0.9333333333333333,0.9166666666666666,0.375,1.0,0.0,0.5454545454545454,3.0,0.0,5.0,0.0,0.19502733647823334,0.2133750170469284,0.21424230933189392,0.4587687849998474,0.48072874546051025,0.43680885434150696,0.2878820598125458,0.0,0.0
2,2,0.5127972289919853,0.47184906899929047,0.5322420001029968,0.2,0.0,0.0,0.8802083333333334,0.7379225553857907,0.25,1.0,0.0,0.4,8.0,0.0,24.0,0.0,0.194558784365654,0.2130778692662716,0.2653067894279957,0.4298410341143608,0.4417930394411087,0.4178890287876129,0.164369635283947,0.0,0.0,0.21576035767793655,0.18185123428702354,0.18390395119786263,0.3982413187623024,0.39617493748664856,0.40030769258737564,0.10574217699468136,0.0,0.0,0.6666666666666666,0.6984126984126985,0.375,1.0,0.0,0.5454545454545454,3.0,0.0,5.0,0.0,0.20808351039886475,0.20975615084171295,0.20907315611839294,0.45697206258773804,0.47797560691833496,0.4359685480594635,0.273551881313324,0.0,0.0
2,3,0.4675011858344078,0.45893101394176483,0.5363354682922363,0.2,0.0,0.0,0.9270833333333334,0.8042478354978355,0.25,1.0,0.0,0.4,8.0,0.0,24.0,0.0,0.18317662179470062,0.19707021117210388,0.2165311500430107,0.389669232070446,0.4046296328306198,0.3747088387608528,0.16034853272140026,0.0,0.0,0.20960847288370132,0.18340883776545525,0.18151773884892464,0.3942880183458328,0.39104213565588,0.39753390848636627,0.07614655420184135,0.0,0.0,0.6,0.6805555555555556,0.375,1.0,0.0,0.5454545454545454,3.0,0.0,5.0,0.0,0.21424664556980133,0.21137157082557678,0.20400285720825195,0.45549672842025757,0.4757097661495209,0.4352836608886719,0.26951339840888977,0.0,0.0
2,4,0.43451861292123795,0.42422425001859665,0.5352849364280701,0.2,0.0,0.0,0.9739583333333333,0.9206845238095238,0.28125,1.0,0.041666666666666664,0.41025641025641024,8.0,1.0,23.0,0.0,0.18028360977768898,0.17941045761108398,0.19697164744138718,0.4250537008047104,0.4052410200238228,0.4448663890361786,0.05289473757147789,0.0,0.0,0.1783316247165203,0.18509680777788162,0.17933018505573273,0.3908143416047096,0.3864370137453079,0.3951916769146919,0.062078943476080894,0.0,0.0,0.6,0.6805555555555556,0.375,1.0,0.0,0.5454545454545454,3.0,0.0,5.0,0.0,0.21022021770477295,0.21613535284996033,0.19944122433662415,0.45456463098526,0.47350120544433594,0.43562808632850647,0.28139829635620117,0.0,0.0
2,5,0.411119282245636,0.39162083715200424,0.5433024168014526,0.2,0.0,0.0,0.984375,0.9526289682539684,0.53125,1.0,0.375,0.5161290322580645,8.0,9.0,15.0,0.0,0.14931238442659378,0.18321388959884644,0.21852252259850502,0.3558267056941986,0.3011391945183277,0.4105142131447792,0.11275865696370602,0.0,0.0,0.14790711738169193,0.184022419154644,0.1774558164179325,0.3878011479973793,0.3822958916425705,0.3933064118027687,0.060163780115544796,0.0,0.0,0.5333333333333333,0.625,0.25,0.6666666666666666,0.0,0.4,2.0,0.0,5.0,1.0,0.212547168135643,0.2220633625984192,0.19542427361011505,0.4528108835220337,0.46985840797424316,0.4357633590698242,0.30381450057029724,0.0,0.0
2,6,0.38448604196310043,0.3698947951197624,0.5600470304489136,0.2,0.0,0.0,0.984375,0.9526289682539684,0.6875,1.0,0.5833333333333334,0.6153846153846153,8.0,14.0,10.0,0.0,0.1316593885421753,0.1677250899374485,0.211066585034132,0.4005727544426918,0.42052368074655533,0.3806218355894089,0.07488122582435608,0.0,0.0,0.12936631590127945,0.17991332337260246,0.17572857439517975,0.3854564055800438,0.37879571691155434,0.39211708307266235,0.05987764149904251,0.0,0.0,0.5333333333333333,0.625,0.25,0.6666666666666666,0.0,0.4,2.0,0.0,5.0,1.0,0.2230009138584137,0.22715634107589722,0.19167321920394897,0.45121538639068604,0.46680137515068054,0.43562939763069153,0.33069610595703125,0.0,0.0
2,7,0.39825109392404556,0.3533329591155052,0.575863242149353,0.2,0.0,0.0,0.9791666666666666,0.9472222222222222,0.71875,1.0,0.625,0.6399999999999999,8.0,15.0,9.0,0.0,0.1398979015648365,0.1827140487730503,0.2007140927016735,0.32909924536943436,0.2969253920018673,0.3612731099128723,0.15463198348879814,0.0,0.0,0.1178431548178196,0.17376676201820374,0.17408468574285507,0.3838268518447876,0.37668000534176826,0.3909737095236778,0.054557095281779766,0.0,0.0,0.5333333333333333,0.625,0.25,0.6666666666666666,0.0,0.4,2.0,0.0,5.0,1.0,0.2333158254623413,0.23143038153648376,0.18798941373825073,0.4497833847999573,0.4646672010421753,0.43489956855773926,0.3553962707519531,0.0,0.0
2,8,0.36712321639060974,0.36004315316677094,0.642049252986908,0.2,0.05,0.03,0.9895833333333334,0.9704861111111112,0.75,1.0,0.6666666666666666,0.6666666666666666,8.0,16.0,8.0,0.0,0.11375615559518337,0.15220575034618378,0.1938735395669937,0.38511113077402115,0.35548820346593857,0.41473405808210373,0.03020677767926827,0.33889133110642433,0.31334285996854305,0.10867229290306568,0.160138089209795,0.17258423566818237,0.38248808681964874,0.3750218152999878,0.3899543583393097,0.04322691634297371,0.32958874478936195,0.3091636672616005,0.5333333333333333,0.625,0.25,0.6666666666666666,0.0,0.4,2.0,0.0,5.0,1.0,0.2451094388961792,0.23277074098587036,0.18479125201702118,0.4488491117954254,0.4625079035758972,0.4351903200149536,0.3783813714981079,0.6303929686546326,0.6303929686546326
2,9,0.3208654969930649,0.32972288876771927,0.6488955020904541,0.2,0.05,0.03,0.9895833333333334,0.9704861111111112,0.8125,1.0,0.75,0.7272727272727273,8.0,18.0,6.0,0.0,0.0901841502636671,0.15286721661686897,0.19715582579374313,0.336180217564106,0.41753022372722626,0.2548302002251148,0.026777529623359442,0.16160413529723883,0.15238143038004637,0.10000880248844624,0.1437290795147419,0.17091592773795128,0.3807218372821808,0.37273984774947166,0.388703815639019,0.036362577229738235,0.1828853227198124,0.18226034007966518,0.4666666666666666,0.4583333333333333,0.25,0.6666666666666666,0.0,0.4,2.0,0.0,5.0,1.0,0.256084144115448,0.2341708242893219,0.1812097132205963,0.44825538992881775,0.4613327980041504,0.4351779818534851,0.39510378241539,0.5453835725784302,0.5453835725784302
2,10,0.30547694116830826,0.2979929521679878,0.6583347320556641,0.2,0.05,0.03,0.9895833333333334,0.9704861111111112,0.84375,1.0,0.7916666666666666,0.761904761904762,8.0,19.0,5.0,0.0,0.0727621866390109,0.13707771711051464,0.1938064955174923,0.42328526079654694,0.46118517965078354,0.3853853642940521,0.014375127502717078,0.11014439165592194,0.11014439165592194,0.08511592820286751,0.13283794932067394,0.1691516526043415,0.37884438782930374,0.3702504113316536,0.3874383568763733,0.028718004643451422,0.07178118731826544,0.07178118731826544,0.5333333333333333,0.5138888888888888,0.375,0.6666666666666666,0.2,0.4444444444444444,2.0,1.0,4.0,1.0,0.2715408205986023,0.23978671431541443,0.17770034074783325,0.44826775789260864,0.46156877279281616,0.43496671319007874,0.40574216842651367,0.4237925410270691,0.4237925410270691
