pipeline,feature_compression,selector,folds,repeats,repeat_offset,n_subjects,label_permutation_seed,auroc_raw_score,auprc_raw_score,balanced_acc_raw_score,accuracy_raw_score,pred_pos_rate_raw_score,auroc_percentile_score,auprc_percentile_score,balanced_acc_percentile_score,accuracy_percentile_score,pred_pos_rate_percentile_score,auroc_effect_score,auprc_effect_score,balanced_acc_effect_score,accuracy_effect_score,pred_pos_rate_effect_score,auroc_robust_effect_score,auprc_robust_effect_score,balanced_acc_robust_effect_score,accuracy_robust_effect_score,pred_pos_rate_robust_effect_score,auroc_ecdf_evidence_score,auprc_ecdf_evidence_score,balanced_acc_ecdf_evidence_score,accuracy_ecdf_evidence_score,pred_pos_rate_ecdf_evidence_score,auroc_lda_score,auprc_lda_score,balanced_acc_lda_score,accuracy_lda_score,pred_pos_rate_lda_score,auroc_threshold_centered_score,auprc_threshold_centered_score,balanced_acc_threshold_centered_score,accuracy_threshold_centered_score,pred_pos_rate_threshold_centered_score,auroc_platt_c01_score,auprc_platt_c01_score,balanced_acc_platt_c01_score,accuracy_platt_c01_score,pred_pos_rate_platt_c01_score,auroc_platt_c1_score,auprc_platt_c1_score,balanced_acc_platt_c1_score,accuracy_platt_c1_score,pred_pos_rate_platt_c1_score,auroc_platt_c10_score,auprc_platt_c10_score,balanced_acc_platt_c10_score,accuracy_platt_c10_score,pred_pos_rate_platt_c10_score,auroc_beta_c1_score,auprc_beta_c1_score,balanced_acc_beta_c1_score,accuracy_beta_c1_score,pred_pos_rate_beta_c1_score,auroc_beta_c10_score,auprc_beta_c10_score,balanced_acc_beta_c10_score,accuracy_beta_c10_score,pred_pos_rate_beta_c10_score,auroc_isotonic_score,auprc_isotonic_score,balanced_acc_isotonic_score,accuracy_isotonic_score,pred_pos_rate_isotonic_score,auroc_final_threshold_centered_score,auprc_final_threshold_centered_score,balanced_acc_final_threshold_centered_score,accuracy_final_threshold_centered_score,pred_pos_rate_final_threshold_centered_score,auroc_final_decision_score,auprc_final_decision_score,balanced_acc_final_decision_score,accuracy_final_decision_score,pred_pos_rate_final_decision_score
auto_feature_nn_crossfit_ensemble,signal_pca,stable_hybrid,5,10,10,40,-1,0.8025078369905956,0.6234488430413195,0.6724137931034483,0.525,0.75,0.7758620689655172,0.599212291189097,0.6630094043887147,0.675,0.4,0.7648902821316614,0.5576271398852044,0.731974921630094,0.775,0.3,0.755485893416928,0.5880766017608123,0.7147335423197492,0.75,0.325,0.761755485893417,0.5486807636807637,0.731974921630094,0.775,0.3,0.7554858934169278,0.5914776746327548,0.5,0.725,0.0,0.7774294670846396,0.6419589696715797,0.5736677115987461,0.75,0.075,0.14106583072100315,0.17865454455447613,0.5,0.725,0.0,0.2037617554858934,0.19158348303085146,0.5,0.725,0.0,0.64576802507837,0.40723208015988765,0.5,0.725,0.0,0.6363636363636364,0.4058410090706741,0.5,0.725,0.0,0.7304075235109717,0.5129017447199266,0.5,0.725,0.0,0.7272727272727273,0.5554190907132084,0.5,0.725,0.0,0.7774294670846396,0.6419589696715797,0.5736677115987461,0.75,0.075,0.7210031347962382,0.5596279087481434,0.5564263322884012,0.725,0.1
