fold,n_train,n_val,best_epoch,device,pos_weight,weighted_sampler,loss_name,loss_gamma,loss_neg_weight,threshold_strategy,threshold,train_threshold_objective,loss_cb_beta,auroc,auprc,accuracy,sensitivity,specificity,f1,tp,tn,fp,fn,val_loss
0,32,8,1,cuda,1.4233983285853913,1,cb_focal,1.5,0.5766016714146087,youden,0.605,0.536231884057971,0.995,0.9166666666666667,0.8333333333333333,0.875,1.0,0.8333333333333334,0.8,2.0,5.0,1.0,0.0,0.22037373483181
1,32,8,7,cuda,1.4233983285853913,1,cb_focal,1.5,0.5766016714146087,youden,0.5499999999999999,0.8454106280193237,0.995,1.0,1.0,0.875,0.5,1.0,0.6666666666666666,1.0,6.0,0.0,1.0,0.1812664419412613
2,32,8,1,cuda,1.4850171093507545,1,cb_focal,1.5,0.5149828906492455,youden,0.581063985824585,0.4166666666666665,0.995,0.6666666666666666,0.6666666666666667,0.625,0.3333333333333333,0.8,0.4,1.0,4.0,1.0,2.0,0.2020438015460968
3,32,8,1,cuda,1.4233983285853913,1,cb_focal,1.5,0.5766016714146087,youden,0.5730403661727905,0.4057971014492754,0.995,0.5833333333333334,0.41666666666666663,0.375,0.5,0.3333333333333333,0.28571428571428575,1.0,2.0,4.0,1.0,0.2159537374973297
4,32,8,30,cuda,1.4233983285853913,1,cb_focal,1.5,0.5766016714146087,youden,0.49999999999999994,1.0,0.995,0.75,0.7,0.75,0.0,1.0,0.0,0.0,6.0,0.0,2.0,0.21411259472370148
