fold,threshold_strategy,threshold,full_oof_threshold,full_oof_accuracy_score,bootstrap_threshold_mean,bootstrap_threshold_std,bootstrap_threshold_median,bootstrap_threshold_q65,bootstrap_threshold_q75,oof_auroc,oof_auprc,oof_accuracy,oof_sensitivity,oof_specificity,oof_f1,oof_tp,oof_tn,oof_fp,oof_fn
0,bootstrap_q65_accuracy,0.3775467689145987,0.3775467689145987,0.875,0.3640523359849124,0.061003794642104016,0.3775467689145987,0.3775467689145987,0.3775467689145987,0.9082125603864735,0.7557498057498058,0.875,0.6666666666666666,0.9565217391304348,0.75,6.0,22.0,1.0,3.0
1,bootstrap_q65_accuracy,0.4731374463475461,0.4731374463475461,0.84375,0.4615337954303169,0.10622799994597139,0.4731374463475461,0.4731374463475461,0.49999999999999994,0.8695652173913043,0.6924214130096482,0.84375,0.6666666666666666,0.9130434782608695,0.7058823529411765,6.0,21.0,2.0,3.0
2,bootstrap_q65_accuracy,0.35276260089516426,0.35276260089516426,0.875,0.3239739946429198,0.05342533406848222,0.2971767104167815,0.35276260089516426,0.35276260089516426,0.9270833333333333,0.7644230769230769,0.875,0.625,0.9583333333333334,0.7142857142857143,5.0,23.0,1.0,3.0
3,bootstrap_q65_accuracy,0.49999999999999994,0.49999999999999994,0.875,0.47376393530790234,0.046607793389465114,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.9082125603864735,0.8432599807599808,0.875,0.5555555555555556,1.0,0.7142857142857143,5.0,23.0,0.0,4.0
4,bootstrap_q65_accuracy,0.4258737638607876,0.4258737638607876,0.84375,0.40139934274232403,0.05720689683958702,0.4258737638607876,0.4258737638607876,0.4258737638607876,0.8840579710144928,0.6932437932437931,0.84375,0.6666666666666666,0.9130434782608695,0.7058823529411765,6.0,21.0,2.0,3.0
